tract_geoid,tract_name,county_geoid,county_name,county_full_name,health_ins_total,health_ins_pct,acs_health_score
37161961101,"Census Tract 9611.01, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,795,0.13,0.29930509272966827
37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,459,0.13,0.29930509272966827
37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,659,0.07,-0.690860210272022
37151030503,"Census Tract 305.03, Randolph County, North Carolina",37151,Randolph,Randolph County,876,0.16,0.7943877442305134
37031970901,"Census Tract 9709.01, Carteret County, North Carolina",37031,Carteret,Carteret County,44,0.04,-1.1859428617728671
37185950300,"Census Tract 9503, Warren County, North Carolina",37185,Warren,Warren County,1041,0.24,2.114608148232767
37113970100,"Census Tract 9701, Macon County, North Carolina",37113,Macon,Macon County,213,0.08,-0.5258326597717404
37127010700,"Census Tract 107, Nash County, North Carolina",37127,Nash,Nash County,347,0.11,-0.03075000827089525
37129011902,"Census Tract 119.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,796,0.13,0.29930509272966827
37129012101,"Census Tract 121.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1215,0.13,0.29930509272966827
37129012203,"Census Tract 122.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,248,0.11,-0.03075000827089525
37023020802,"Census Tract 208.02, Burke County, North Carolina",37023,Burke,Burke County,643,0.18,1.1244428452310766
37097061401,"Census Tract 614.01, Iredell County, North Carolina",37097,Iredell,Iredell County,171,0.03,-1.350970412273149
37097061503,"Census Tract 615.03, Iredell County, North Carolina",37097,Iredell,Iredell County,169,0.05,-1.0209153112725855
37101040800,"Census Tract 408, Johnston County, North Carolina",37101,Johnston,Johnston County,699,0.21,1.6195254967319217
37171930802,"Census Tract 9308.02, Surry County, North Carolina",37171,Surry,Surry County,462,0.15,0.6293601937302316
37049960200,"Census Tract 9602, Craven County, North Carolina",37049,Craven,Craven County,1750,0.23,1.9495805977324856
37117970600,"Census Tract 9706, Martin County, North Carolina",37117,Martin,Martin County,396,0.12,0.1342775422293864
37119002800,"Census Tract 28, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,87,0.02,-1.5159979627734306
37119003102,"Census Tract 31.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,749,0.16,0.7943877442305134
37119003808,"Census Tract 38.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2487,0.41,4.920076506737555
37119005515,"Census Tract 55.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,113,0.05,-1.0209153112725855
37049961100,"Census Tract 9611, Craven County, North Carolina",37049,Craven,Craven County,395,0.05,-1.0209153112725855
37113970501,"Census Tract 9705.01, Macon County, North Carolina",37113,Macon,Macon County,159,0.12,0.1342775422293864
37141920204,"Census Tract 9202.04, Pender County, North Carolina",37141,Pender,Pender County,208,0.09,-0.36080510927145876
37175960100,"Census Tract 9601, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,668,0.14,0.4643326432299501
37191000902,"Census Tract 9.02, Wayne County, North Carolina",37191,Wayne,Wayne County,895,0.17,0.9594152947307952
37153971100,"Census Tract 9711, Richmond County, North Carolina",37153,Richmond,Richmond County,492,0.11,-0.03075000827089525
37051001601,"Census Tract 16.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,958,0.13,0.29930509272966827
37051002504,"Census Tract 25.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,442,0.07,-0.690860210272022
37133000302,"Census Tract 3.02, Onslow County, North Carolina",37133,Onslow,Onslow County,1100,0.12,0.1342775422293864
37157040700,"Census Tract 407, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,393,0.09,-0.36080510927145876
37023021202,"Census Tract 212.02, Burke County, North Carolina",37023,Burke,Burke County,403,0.09,-0.36080510927145876
37067002806,"Census Tract 28.06, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,611,0.2,1.4544979462316403
37067003307,"Census Tract 33.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,250,0.07,-0.690860210272022
37067004104,"Census Tract 41.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,239,0.06,-0.8558877607723039
37071030205,"Census Tract 302.05, Gaston County, North Carolina",37071,Gaston,Gaston County,271,0.07,-0.690860210272022
37057061901,"Census Tract 619.01, Davidson County, North Carolina",37057,Davidson,Davidson County,481,0.08,-0.5258326597717404
37061090501,"Census Tract 905.01, Duplin County, North Carolina",37061,Duplin,Duplin County,581,0.1,-0.1957775587711769
37063001604,"Census Tract 16.04, Durham County, North Carolina",37063,Durham,Durham County,108,0.02,-1.5159979627734306
37063001711,"Census Tract 17.11, Durham County, North Carolina",37063,Durham,Durham County,1006,0.22,1.7845530472322035
37063002013,"Census Tract 20.13, Durham County, North Carolina",37063,Durham,Durham County,330,0.07,-0.690860210272022
37145920100,"Census Tract 9201, Person County, North Carolina",37145,Person,Person County,638,0.09,-0.36080510927145876
37147000800,"Census Tract 8, Pitt County, North Carolina",37147,Pitt,Pitt County,436,0.14,0.4643326432299501
37147001800,"Census Tract 18, Pitt County, North Carolina",37147,Pitt,Pitt County,449,0.07,-0.690860210272022
37151030301,"Census Tract 303.01, Randolph County, North Carolina",37151,Randolph,Randolph County,1335,0.21,1.6195254967319217
37001021500,"Census Tract 215, Alamance County, North Carolina",37001,Alamance,Alamance County,449,0.09,-0.36080510927145876
37169070200,"Census Tract 702, Stokes County, North Carolina",37169,Stokes,Stokes County,335,0.11,-0.03075000827089525
37155960503,"Census Tract 9605.03, Robeson County, North Carolina",37155,Robeson,Robeson County,157,0.09,-0.36080510927145876
37065020300,"Census Tract 203, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,568,0.12,0.1342775422293864
37067001700,"Census Tract 17, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,728,0.12,0.1342775422293864
37071031101,"Census Tract 311.01, Gaston County, North Carolina",37071,Gaston,Gaston County,451,0.16,0.7943877442305134
37071032000,"Census Tract 320, Gaston County, North Carolina",37071,Gaston,Gaston County,229,0.1,-0.1957775587711769
37101040500,"Census Tract 405, Johnston County, North Carolina",37101,Johnston,Johnston County,973,0.15,0.6293601937302316
37041930200,"Census Tract 9302, Chowan County, North Carolina",37041,Chowan,Chowan County,881,0.14,0.4643326432299501
37071032402,"Census Tract 324.02, Gaston County, North Carolina",37071,Gaston,Gaston County,392,0.07,-0.690860210272022
37071033306,"Census Tract 333.06, Gaston County, North Carolina",37071,Gaston,Gaston County,88,0.05,-1.0209153112725855
37081010500,"Census Tract 105, Guilford County, North Carolina",37081,Guilford,Guilford County,152,0.07,-0.690860210272022
37081011200,"Census Tract 112, Guilford County, North Carolina",37081,Guilford,Guilford County,662,0.11,-0.03075000827089525
37051003800,"Census Tract 38, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,406,0.18,1.1244428452310766
37055970400,"Census Tract 9704, Dare County, North Carolina",37055,Dare,Dare County,310,0.11,-0.03075000827089525
37057060900,"Census Tract 609, Davidson County, North Carolina",37057,Davidson,Davidson County,914,0.17,0.9594152947307952
37119003600,"Census Tract 36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,449,0.1,-0.1957775587711769
37119004700,"Census Tract 47, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,181,0.1,-0.1957775587711769
37119006204,"Census Tract 62.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,363,0.05,-1.0209153112725855
37119006215,"Census Tract 62.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,559,0.11,-0.03075000827089525
37163970302,"Census Tract 9703.02, Sampson County, North Carolina",37163,Sampson,Sampson County,785,0.14,0.4643326432299501
37061090502,"Census Tract 905.02, Duplin County, North Carolina",37061,Duplin,Duplin County,603,0.13,0.29930509272966827
37155961801,"Census Tract 9618.01, Robeson County, North Carolina",37155,Robeson,Robeson County,697,0.12,0.1342775422293864
37133000500,"Census Tract 5, Onslow County, North Carolina",37133,Onslow,Onslow County,0,0,-1.846053063773994
37193960200,"Census Tract 9602, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,447,0.12,0.1342775422293864
37047930200,"Census Tract 9302, Columbus County, North Carolina",37047,Columbus,Columbus County,421,0.19,1.2894703957313585
37059080300,"Census Tract 803, Davie County, North Carolina",37059,Davie,Davie County,603,0.07,-0.690860210272022
37135010706,"Census Tract 107.06, Orange County, North Carolina",37135,Orange,Orange County,78,0.02,-1.5159979627734306
37141920102,"Census Tract 9201.02, Pender County, North Carolina",37141,Pender,Pender County,15,0.01,-1.6810255132737124
37047930900,"Census Tract 9309, Columbus County, North Carolina",37047,Columbus,Columbus County,353,0.08,-0.5258326597717404
37071031701,"Census Tract 317.01, Gaston County, North Carolina",37071,Gaston,Gaston County,364,0.11,-0.03075000827089525
37119005917,"Census Tract 59.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,771,0.12,0.1342775422293864
37119006211,"Census Tract 62.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,87,0.01,-1.6810255132737124
37183053415,"Census Tract 534.15, Wake County, North Carolina",37183,Wake,Wake County,170,0.05,-1.0209153112725855
37183053513,"Census Tract 535.13, Wake County, North Carolina",37183,Wake,Wake County,597,0.13,0.29930509272966827
37155960401,"Census Tract 9604.01, Robeson County, North Carolina",37155,Robeson,Robeson County,1320,0.18,1.1244428452310766
37077970500,"Census Tract 9705, Granville County, North Carolina",37077,Granville,Granville County,384,0.09,-0.36080510927145876
37147001700,"Census Tract 17, Pitt County, North Carolina",37147,Pitt,Pitt County,728,0.17,0.9594152947307952
37003040300,"Census Tract 403, Alexander County, North Carolina",37003,Alexander,Alexander County,243,0.08,-0.5258326597717404
37013930501,"Census Tract 9305.01, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,411,0.1,-0.1957775587711769
37035011101,"Census Tract 111.01, Catawba County, North Carolina",37035,Catawba,Catawba County,411,0.11,-0.03075000827089525
37159051301,"Census Tract 513.01, Rowan County, North Carolina",37159,Rowan,Rowan County,121,0.06,-0.8558877607723039
37149920301,"Census Tract 9203.01, Polk County, North Carolina",37149,Polk,Polk County,261,0.23,1.9495805977324856
37027031100,"Census Tract 311, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,382,0.09,-0.36080510927145876
37031970303,"Census Tract 9703.03, Carteret County, North Carolina",37031,Carteret,Carteret County,110,0.12,0.1342775422293864
37031970903,"Census Tract 9709.03, Carteret County, North Carolina",37031,Carteret,Carteret County,23,0.02,-1.5159979627734306
37035010201,"Census Tract 102.01, Catawba County, North Carolina",37035,Catawba,Catawba County,294,0.06,-0.8558877607723039
37159051802,"Census Tract 518.02, Rowan County, North Carolina",37159,Rowan,Rowan County,534,0.12,0.1342775422293864
37001021207,"Census Tract 212.07, Alamance County, North Carolina",37001,Alamance,Alamance County,268,0.07,-0.690860210272022
37031970602,"Census Tract 9706.02, Carteret County, North Carolina",37031,Carteret,Carteret County,68,0.06,-0.8558877607723039
37003040400,"Census Tract 404, Alexander County, North Carolina",37003,Alexander,Alexander County,590,0.09,-0.36080510927145876
37045950900,"Census Tract 9509, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,309,0.12,0.1342775422293864
37049961001,"Census Tract 9610.01, Craven County, North Carolina",37049,Craven,Craven County,567,0.05,-1.0209153112725855
37179021015,"Census Tract 210.15, Union County, North Carolina",37179,Union,Union County,504,0.11,-0.03075000827089525
37097060200,"Census Tract 602, Iredell County, North Carolina",37097,Iredell,Iredell County,374,0.18,1.1244428452310766
37097060702,"Census Tract 607.02, Iredell County, North Carolina",37097,Iredell,Iredell County,479,0.1,-0.1957775587711769
37121950200,"Census Tract 9502, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,492,0.13,0.29930509272966827
37125950702,"Census Tract 9507.02, Moore County, North Carolina",37125,Moore,Moore County,129,0.05,-1.0209153112725855
37179021013,"Census Tract 210.13, Union County, North Carolina",37179,Union,Union County,284,0.05,-1.0209153112725855
37181960800,"Census Tract 9608, Vance County, North Carolina",37181,Vance,Vance County,323,0.15,0.6293601937302316
37183053601,"Census Tract 536.01, Wake County, North Carolina",37183,Wake,Wake County,586,0.05,-1.0209153112725855
37183053609,"Census Tract 536.09, Wake County, North Carolina",37183,Wake,Wake County,102,0.12,0.1342775422293864
37021003104,"Census Tract 31.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,633,0.11,-0.03075000827089525
37023020202,"Census Tract 202.02, Burke County, North Carolina",37023,Burke,Burke County,379,0.09,-0.36080510927145876
37001020400,"Census Tract 204, Alamance County, North Carolina",37001,Alamance,Alamance County,1264,0.18,1.1244428452310766
37001020801,"Census Tract 208.01, Alamance County, North Carolina",37001,Alamance,Alamance County,156,0.1,-0.1957775587711769
37025041301,"Census Tract 413.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,286,0.05,-1.0209153112725855
37051002402,"Census Tract 24.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,439,0.14,0.4643326432299501
37031970802,"Census Tract 9708.02, Carteret County, North Carolina",37031,Carteret,Carteret County,124,0.06,-0.8558877607723039
37031971101,"Census Tract 9711.01, Carteret County, North Carolina",37031,Carteret,Carteret County,145,0.12,0.1342775422293864
37057061703,"Census Tract 617.03, Davidson County, North Carolina",37057,Davidson,Davidson County,342,0.07,-0.690860210272022
37097061102,"Census Tract 611.02, Iredell County, North Carolina",37097,Iredell,Iredell County,414,0.12,0.1342775422293864
37171930301,"Census Tract 9303.01, Surry County, North Carolina",37171,Surry,Surry County,178,0.08,-0.5258326597717404
37179020202,"Census Tract 202.02, Union County, North Carolina",37179,Union,Union County,468,0.06,-0.8558877607723039
37181960400,"Census Tract 9604, Vance County, North Carolina",37181,Vance,Vance County,361,0.09,-0.36080510927145876
37005950100,"Census Tract 9501, Alleghany County, North Carolina",37005,Alleghany,Alleghany County,510,0.13,0.29930509272966827
37057061902,"Census Tract 619.02, Davidson County, North Carolina",37057,Davidson,Davidson County,156,0.03,-1.350970412273149
37107011001,"Census Tract 110.01, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,686,0.14,0.4643326432299501
37127010900,"Census Tract 109, Nash County, North Carolina",37127,Nash,Nash County,823,0.16,0.7943877442305134
37063001001,"Census Tract 10.01, Durham County, North Carolina",37063,Durham,Durham County,1243,0.3,3.104773451234457
