Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
May-20,County,Beaufort,Initial Claims,Age,25 to 34,186
May-20,County,Beaufort,Initial Claims,Age,Less than 25,132
May-20,County,Beaufort,Initial Claims,Industry,Unclassified / Unknown,205
May-20,County,Beaufort,Initial Claims,Industry,"Trade, Transportation, & Utilities",103
May-20,County,Beaufort,Initial Claims,Industry,Public Administration,
May-20,County,Beaufort,Initial Claims,Industry,Professional & Business Services,76
May-20,County,Beaufort,Initial Claims,Industry,Other Services,11
May-20,County,Beaufort,Initial Claims,Industry,Natural Resources & Mining,10
May-20,County,Beaufort,Initial Claims,Industry,Manufacturing,122
May-20,County,Beaufort,Initial Claims,Industry,Leisure & Hospitality,98
May-20,County,Beaufort,Initial Claims,Industry,Information,
May-20,County,Beaufort,Initial Claims,Industry,Financial Activities,13
May-20,County,Beaufort,Initial Claims,Industry,Educational  & Health Services,91
May-20,County,Beaufort,Initial Claims,Industry,Construction,44
May-20,County,Bertie,Initial Claims,Claimants,Total Claimants,243
May-20,County,Bertie,Initial Claims,COVID,COVID-19 Claimants,154
May-20,County,Bertie,Initial Claims,Gender,Other,0
May-20,County,Bertie,Initial Claims,Gender,Male,
May-20,County,Bertie,Initial Claims,Gender,Female,
May-20,County,Bertie,Initial Claims,Race,Race Unknown,6
May-20,County,Bertie,Initial Claims,Race,Other Race,7
May-20,County,Bertie,Initial Claims,Race,White,56
May-20,County,Bertie,Initial Claims,Race,Black,174
May-20,County,Bertie,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,
May-20,County,Bertie,Initial Claims,Hispanic Origin,Not Hispanic,221
May-20,County,Bertie,Initial Claims,Hispanic Origin,Hispanic,
May-20,County,Bertie,Initial Claims,Age,65+,11
May-20,County,Bertie,Initial Claims,Age,60 to 64,14
May-20,County,Bertie,Initial Claims,Age,55 to 59,20
May-20,County,Bertie,Initial Claims,Age,45 to 54,29
May-20,County,Bertie,Initial Claims,Age,35 to 44,57
May-20,County,Bertie,Initial Claims,Age,25 to 34,68
May-20,County,Bertie,Initial Claims,Age,Less than 25,44
May-20,County,Bertie,Initial Claims,Industry,Unclassified / Unknown,66
May-20,County,Bertie,Initial Claims,Industry,"Trade, Transportation, & Utilities",27
May-20,County,Bertie,Initial Claims,Industry,Public Administration,10
May-20,County,Bertie,Initial Claims,Industry,Professional & Business Services,24
May-20,County,Bertie,Initial Claims,Industry,Other Services,
May-20,County,Bertie,Initial Claims,Industry,Natural Resources & Mining,
May-20,County,Bertie,Initial Claims,Industry,Manufacturing,16
May-20,County,Bertie,Initial Claims,Industry,Leisure & Hospitality,18
May-20,County,Bertie,Initial Claims,Industry,Information,
May-20,County,Bertie,Initial Claims,Industry,Financial Activities,10
May-20,County,Bertie,Initial Claims,Industry,Educational  & Health Services,55
May-20,County,Bertie,Initial Claims,Industry,Construction,9
May-20,County,Bladen,Initial Claims,Claimants,Total Claimants,722
May-20,County,Bladen,Initial Claims,COVID,COVID-19 Claimants,473
May-20,County,Bladen,Initial Claims,Gender,Other,
May-20,County,Bladen,Initial Claims,Gender,Male,363
May-20,County,Bladen,Initial Claims,Gender,Female,
May-20,County,Bladen,Initial Claims,Race,Race Unknown,39
May-20,County,Bladen,Initial Claims,Race,Other Race,40
May-20,County,Bladen,Initial Claims,Race,White,325
May-20,County,Bladen,Initial Claims,Race,Black,318
May-20,County,Bladen,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,55
May-20,County,Bladen,Initial Claims,Hispanic Origin,Not Hispanic,644
May-20,County,Bladen,Initial Claims,Hispanic Origin,Hispanic,23
May-20,County,Bladen,Initial Claims,Age,65+,53
May-20,County,Bladen,Initial Claims,Age,60 to 64,46
May-20,County,Bladen,Initial Claims,Age,55 to 59,57
May-20,County,Bladen,Initial Claims,Age,45 to 54,151
May-20,County,Bladen,Initial Claims,Age,35 to 44,140
May-20,County,Bladen,Initial Claims,Age,25 to 34,155
May-20,County,Bladen,Initial Claims,Age,Less than 25,120
May-20,County,Bladen,Initial Claims,Industry,Unclassified / Unknown,205
May-20,County,Bladen,Initial Claims,Industry,"Trade, Transportation, & Utilities",64
May-20,County,Bladen,Initial Claims,Industry,Public Administration,7
May-20,County,Bladen,Initial Claims,Industry,Professional & Business Services,83
May-20,County,Bladen,Initial Claims,Industry,Other Services,9
May-20,County,Bladen,Initial Claims,Industry,Natural Resources & Mining,
May-20,County,Bladen,Initial Claims,Industry,Manufacturing,196
May-20,County,Bladen,Initial Claims,Industry,Leisure & Hospitality,44
May-20,County,Bladen,Initial Claims,Industry,Information,
May-20,County,Bladen,Initial Claims,Industry,Financial Activities,6
May-20,County,Bladen,Initial Claims,Industry,Educational  & Health Services,69
May-20,County,Bladen,Initial Claims,Industry,Construction,31
May-20,County,Brunswick,Initial Claims,Claimants,Total Claimants,2275
May-20,County,Brunswick,Initial Claims,COVID,COVID-19 Claimants,1512
May-20,County,Brunswick,Initial Claims,Gender,Other,
May-20,County,Brunswick,Initial Claims,Gender,Male,
May-20,County,Brunswick,Initial Claims,Gender,Female,1220
May-20,County,Brunswick,Initial Claims,Race,Race Unknown,109
May-20,County,Brunswick,Initial Claims,Race,Other Race,126
May-20,County,Brunswick,Initial Claims,Race,White,1713
May-20,County,Brunswick,Initial Claims,Race,Black,327
May-20,County,Brunswick,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,168
May-20,County,Brunswick,Initial Claims,Hispanic Origin,Not Hispanic,2018
May-20,County,Brunswick,Initial Claims,Hispanic Origin,Hispanic,89
May-20,County,Brunswick,Initial Claims,Age,65+,240
May-20,County,Brunswick,Initial Claims,Age,60 to 64,178
May-20,County,Brunswick,Initial Claims,Age,55 to 59,213
May-20,County,Brunswick,Initial Claims,Age,45 to 54,378
May-20,County,Brunswick,Initial Claims,Age,35 to 44,467
May-20,County,Brunswick,Initial Claims,Age,25 to 34,482
May-20,County,Brunswick,Initial Claims,Age,Less than 25,317
May-20,County,Brunswick,Initial Claims,Industry,Unclassified / Unknown,844
May-20,County,Brunswick,Initial Claims,Industry,"Trade, Transportation, & Utilities",261
May-20,County,Brunswick,Initial Claims,Industry,Public Administration,23
May-20,County,Brunswick,Initial Claims,Industry,Professional & Business Services,164
May-20,County,Brunswick,Initial Claims,Industry,Other Services,63
May-20,County,Brunswick,Initial Claims,Industry,Natural Resources & Mining,5
May-20,County,Brunswick,Initial Claims,Industry,Manufacturing,56
May-20,County,Brunswick,Initial Claims,Industry,Leisure & Hospitality,369
May-20,County,Brunswick,Initial Claims,Industry,Information,19
May-20,County,Brunswick,Initial Claims,Industry,Financial Activities,72
May-20,County,Brunswick,Initial Claims,Industry,Educational  & Health Services,281
May-20,County,Brunswick,Initial Claims,Industry,Construction,119
May-20,County,Buncombe,Initial Claims,Claimants,Total Claimants,6553
May-20,County,Buncombe,Initial Claims,COVID,COVID-19 Claimants,4791
May-20,County,Buncombe,Initial Claims,Gender,Other,44
May-20,County,Buncombe,Initial Claims,Gender,Male,3263
May-20,County,Buncombe,Initial Claims,Gender,Female,3246
May-20,County,Buncombe,Initial Claims,Race,Race Unknown,456
May-20,County,Buncombe,Initial Claims,Race,Other Race,376
May-20,County,Buncombe,Initial Claims,Race,White,5149
May-20,County,Buncombe,Initial Claims,Race,Black,572
May-20,County,Buncombe,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,536
May-20,County,Buncombe,Initial Claims,Hispanic Origin,Not Hispanic,5691
May-20,County,Buncombe,Initial Claims,Hispanic Origin,Hispanic,326
May-20,County,Buncombe,Initial Claims,Age,65+,478
May-20,County,Buncombe,Initial Claims,Age,60 to 64,412
May-20,County,Buncombe,Initial Claims,Age,55 to 59,524
May-20,County,Buncombe,Initial Claims,Age,45 to 54,1168
May-20,County,Buncombe,Initial Claims,Age,35 to 44,1460
May-20,County,Buncombe,Initial Claims,Age,25 to 34,1622
May-20,County,Buncombe,Initial Claims,Age,Less than 25,889
May-20,County,Buncombe,Initial Claims,Industry,Unclassified / Unknown,2112
May-20,County,Buncombe,Initial Claims,Industry,"Trade, Transportation, & Utilities",900
May-20,County,Buncombe,Initial Claims,Industry,Public Administration,29
May-20,County,Buncombe,Initial Claims,Industry,Professional & Business Services,481
May-20,County,Buncombe,Initial Claims,Industry,Other Services,171
May-20,County,Buncombe,Initial Claims,Industry,Natural Resources & Mining,9
May-20,County,Buncombe,Initial Claims,Industry,Manufacturing,777
May-20,County,Buncombe,Initial Claims,Industry,Leisure & Hospitality,1028
May-20,County,Buncombe,Initial Claims,Industry,Information,49
May-20,County,Buncombe,Initial Claims,Industry,Financial Activities,128
May-20,County,Buncombe,Initial Claims,Industry,Educational  & Health Services,726
May-20,County,Buncombe,Initial Claims,Industry,Construction,146
May-20,County,Burke,Initial Claims,Claimants,Total Claimants,1622
May-20,County,Burke,Initial Claims,COVID,COVID-19 Claimants,1156
May-20,County,Burke,Initial Claims,Gender,Other,
May-20,County,Burke,Initial Claims,Gender,Male,
May-20,County,Burke,Initial Claims,Gender,Female,825
May-20,County,Burke,Initial Claims,Race,Race Unknown,109
May-20,County,Burke,Initial Claims,Race,Other Race,150
May-20,County,Burke,Initial Claims,Race,White,1237
May-20,County,Burke,Initial Claims,Race,Black,126
May-20,County,Burke,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,105
May-20,County,Burke,Initial Claims,Hispanic Origin,Not Hispanic,1411
May-20,County,Burke,Initial Claims,Hispanic Origin,Hispanic,106
May-20,County,Burke,Initial Claims,Age,65+,81
May-20,County,Burke,Initial Claims,Age,60 to 64,99
May-20,County,Burke,Initial Claims,Age,55 to 59,142
May-20,County,Burke,Initial Claims,Age,45 to 54,334
May-20,County,Burke,Initial Claims,Age,35 to 44,343
May-20,County,Burke,Initial Claims,Age,25 to 34,393
May-20,County,Burke,Initial Claims,Age,Less than 25,230
May-20,County,Burke,Initial Claims,Industry,Unclassified / Unknown,399
May-20,County,Burke,Initial Claims,Industry,"Trade, Transportation, & Utilities",133
May-20,County,Burke,Initial Claims,Industry,Public Administration,25
May-20,County,Burke,Initial Claims,Industry,Professional & Business Services,170
May-20,County,Burke,Initial Claims,Industry,Other Services,24
May-20,County,Burke,Initial Claims,Industry,Natural Resources & Mining,
May-20,County,Burke,Initial Claims,Industry,Manufacturing,424
May-20,County,Burke,Initial Claims,Industry,Leisure & Hospitality,177
May-20,County,Burke,Initial Claims,Industry,Information,
May-20,County,Burke,Initial Claims,Industry,Financial Activities,
May-20,County,Burke,Initial Claims,Industry,Educational  & Health Services,210
May-20,County,Burke,Initial Claims,Industry,Construction,33
May-20,County,Cabarrus,Initial Claims,Claimants,Total Claimants,4891
May-20,County,Cabarrus,Initial Claims,COVID,COVID-19 Claimants,3256
May-20,County,Cabarrus,Initial Claims,Gender,Other,12
May-20,County,Cabarrus,Initial Claims,Gender,Male,2308
May-20,County,Cabarrus,Initial Claims,Gender,Female,2571
May-20,County,Cabarrus,Initial Claims,Race,Race Unknown,459
May-20,County,Cabarrus,Initial Claims,Race,Other Race,350
May-20,County,Cabarrus,Initial Claims,Race,White,2573
May-20,County,Cabarrus,Initial Claims,Race,Black,1509
May-20,County,Cabarrus,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,352
May-20,County,Cabarrus,Initial Claims,Hispanic Origin,Not Hispanic,4075
May-20,County,Cabarrus,Initial Claims,Hispanic Origin,Hispanic,464
May-20,County,Cabarrus,Initial Claims,Age,65+,242
May-20,County,Cabarrus,Initial Claims,Age,60 to 64,280
May-20,County,Cabarrus,Initial Claims,Age,55 to 59,394
May-20,County,Cabarrus,Initial Claims,Age,45 to 54,853
May-20,County,Cabarrus,Initial Claims,Age,35 to 44,979
May-20,County,Cabarrus,Initial Claims,Age,25 to 34,1168
May-20,County,Cabarrus,Initial Claims,Age,Less than 25,975
May-20,County,Cabarrus,Initial Claims,Industry,Unclassified / Unknown,1385
May-20,County,Cabarrus,Initial Claims,Industry,"Trade, Transportation, & Utilities",862
May-20,County,Cabarrus,Initial Claims,Industry,Public Administration,21
May-20,County,Cabarrus,Initial Claims,Industry,Professional & Business Services,496
May-20,County,Cabarrus,Initial Claims,Industry,Other Services,135
May-20,County,Cabarrus,Initial Claims,Industry,Natural Resources & Mining,20
May-20,County,Cabarrus,Initial Claims,Industry,Manufacturing,494
May-20,County,Cabarrus,Initial Claims,Industry,Leisure & Hospitality,668
May-20,County,Cabarrus,Initial Claims,Industry,Information,46
May-20,County,Cabarrus,Initial Claims,Industry,Financial Activities,92
May-20,County,Cabarrus,Initial Claims,Industry,Educational  & Health Services,537
May-20,County,Cabarrus,Initial Claims,Industry,Construction,135
May-20,County,Caldwell,Initial Claims,Claimants,Total Claimants,1914
May-20,County,Caldwell,Initial Claims,COVID,COVID-19 Claimants,1348
May-20,County,Caldwell,Initial Claims,Gender,Other,
May-20,County,Caldwell,Initial Claims,Gender,Male,971
May-20,County,Caldwell,Initial Claims,Gender,Female,
May-20,County,Caldwell,Initial Claims,Race,Race Unknown,105
May-20,County,Caldwell,Initial Claims,Race,Other Race,70
May-20,County,Caldwell,Initial Claims,Race,White,1574
May-20,County,Caldwell,Initial Claims,Race,Black,165
May-20,County,Caldwell,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,122
May-20,County,Caldwell,Initial Claims,Hispanic Origin,Not Hispanic,1682
May-20,County,Caldwell,Initial Claims,Hispanic Origin,Hispanic,110
May-20,County,Caldwell,Initial Claims,Age,65+,87
May-20,County,Caldwell,Initial Claims,Age,60 to 64,150
May-20,County,Caldwell,Initial Claims,Age,55 to 59,171
May-20,County,Caldwell,Initial Claims,Age,45 to 54,384
May-20,County,Caldwell,Initial Claims,Age,35 to 44,398
May-20,County,Caldwell,Initial Claims,Age,25 to 34,452
May-20,County,Caldwell,Initial Claims,Age,Less than 25,272
May-20,County,Caldwell,Initial Claims,Industry,Unclassified / Unknown,475
May-20,County,Caldwell,Initial Claims,Industry,"Trade, Transportation, & Utilities",173
May-20,County,Caldwell,Initial Claims,Industry,Public Administration,
May-20,County,Caldwell,Initial Claims,Industry,Professional & Business Services,198
May-20,County,Caldwell,Initial Claims,Industry,Other Services,27
May-20,County,Caldwell,Initial Claims,Industry,Natural Resources & Mining,6
May-20,County,Caldwell,Initial Claims,Industry,Manufacturing,608
May-20,County,Caldwell,Initial Claims,Industry,Leisure & Hospitality,157
May-20,County,Caldwell,Initial Claims,Industry,Information,
May-20,County,Caldwell,Initial Claims,Industry,Financial Activities,16
May-20,County,Caldwell,Initial Claims,Industry,Educational  & Health Services,190
May-20,County,Caldwell,Initial Claims,Industry,Construction,47
May-20,County,Camden,Initial Claims,Claimants,Total Claimants,111
May-20,County,Camden,Initial Claims,COVID,COVID-19 Claimants,79
May-20,County,Camden,Initial Claims,Gender,Other,0
May-20,County,Camden,Initial Claims,Gender,Male,45
May-20,County,Camden,Initial Claims,Gender,Female,66
May-20,County,Camden,Initial Claims,Race,Race Unknown,
May-20,County,Camden,Initial Claims,Race,Other Race,18
May-20,County,Camden,Initial Claims,Race,White,76
May-20,County,Camden,Initial Claims,Race,Black,
May-20,County,Camden,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,
May-20,County,Camden,Initial Claims,Hispanic Origin,Not Hispanic,102
May-20,County,Camden,Initial Claims,Hispanic Origin,Hispanic,
May-20,County,Camden,Initial Claims,Age,65+,11
May-20,County,Camden,Initial Claims,Age,60 to 64,12
May-20,County,Camden,Initial Claims,Age,55 to 59,7
May-20,County,Camden,Initial Claims,Age,45 to 54,20
May-20,County,Camden,Initial Claims,Age,35 to 44,29
May-20,County,Camden,Initial Claims,Age,25 to 34,22
May-20,County,Camden,Initial Claims,Age,Less than 25,10
May-20,County,Camden,Initial Claims,Industry,Unclassified / Unknown,58
May-20,County,Camden,Initial Claims,Industry,"Trade, Transportation, & Utilities",9
