Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Jul-20,County,Yadkin,Continued Claims,Industry,Other Services,28
Jul-20,County,Yadkin,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Yadkin,Continued Claims,Industry,Manufacturing,580
Jul-20,County,Yadkin,Continued Claims,Industry,Leisure & Hospitality,127
Jul-20,County,Yadkin,Continued Claims,Industry,Information,
Jul-20,County,Yadkin,Continued Claims,Industry,Financial Activities,10
Jul-20,County,Yadkin,Continued Claims,Industry,Educational  & Health Services,213
Jul-20,County,Yadkin,Continued Claims,Industry,Construction,40
Jul-20,County,Yancey,Continued Claims,Claims,Total Cont. Weeks Claimed,1055
Jul-20,County,Yancey,Continued Claims,Claimants,Total Claimants,491
Jul-20,County,Yancey,Continued Claims,COVID,COVID-19 Claimants,389
Jul-20,County,Yancey,Continued Claims,Gender,Other,0
Jul-20,County,Yancey,Continued Claims,Gender,Male,283
Jul-20,County,Yancey,Continued Claims,Gender,Female,208
Jul-20,County,Yancey,Continued Claims,Race,Race Unknown,15
Jul-20,County,Yancey,Continued Claims,Race,Other Race,
Jul-20,County,Yancey,Continued Claims,Race,White,458
Jul-20,County,Yancey,Continued Claims,Race,Black,
Jul-20,County,Yancey,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,41
Jul-20,County,Yancey,Continued Claims,Hispanic Origin,Not Hispanic,437
Jul-20,County,Yancey,Continued Claims,Hispanic Origin,Hispanic,13
Jul-20,County,Yancey,Continued Claims,Age,65+,38
Jul-20,County,Yancey,Continued Claims,Age,60 to 64,39
Jul-20,County,Yancey,Continued Claims,Age,55 to 59,48
Jul-20,County,Yancey,Continued Claims,Age,45 to 54,109
Jul-20,County,Yancey,Continued Claims,Age,35 to 44,87
Jul-20,County,Yancey,Continued Claims,Age,25 to 34,119
Jul-20,County,Yancey,Continued Claims,Age,Less than 25,51
Jul-20,County,Yancey,Continued Claims,Industry,Unclassified / Unknown,55
Jul-20,County,Yancey,Continued Claims,Industry,"Trade, Transportation, & Utilities",68
Jul-20,County,Yancey,Continued Claims,Industry,Public Administration,
Jul-20,County,Yancey,Continued Claims,Industry,Professional & Business Services,42
Jul-20,County,Yancey,Continued Claims,Industry,Other Services,15
Jul-20,County,Yancey,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Yancey,Continued Claims,Industry,Manufacturing,179
Jul-20,County,Yancey,Continued Claims,Industry,Leisure & Hospitality,47
Jul-20,County,Yancey,Continued Claims,Industry,Information,
Jul-20,County,Yancey,Continued Claims,Industry,Financial Activities,
Jul-20,County,Yancey,Continued Claims,Industry,Educational  & Health Services,58
Jul-20,County,Yancey,Continued Claims,Industry,Construction,16
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,34122
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Claimants,Total Claimants,13273
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,COVID,COVID-19 Claimants,9453
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Gender,Other,21
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Gender,Male,5883
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Gender,Female,7369
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,Race Unknown,645
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,Other Race,779
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,White,8639
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,Black,3210
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,928
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Hispanic Origin,Not Hispanic,11842
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Hispanic Origin,Hispanic,503
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,65+,957
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,60 to 64,861
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,55 to 59,1080
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,45 to 54,2211
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,35 to 44,2598
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,25 to 34,3483
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,Less than 25,2083
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Unclassified / Unknown,2143
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",2104
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Public Administration,113
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Professional & Business Services,1488
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Other Services,442
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Natural Resources & Mining,31
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Manufacturing,666
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Leisure & Hospitality,3072
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Information,154
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Financial Activities,338
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Educational  & Health Services,2069
Jul-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Construction,679
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,108185
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Claimants,Total Claimants,41132
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,COVID,COVID-19 Claimants,29516
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Gender,Other,82
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Gender,Male,18830
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Gender,Female,22220
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,Race Unknown,4012
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,Other Race,3438
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,White,18757
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,Black,14925
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,2976
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Hispanic Origin,Not Hispanic,34450
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Hispanic Origin,Hispanic,3706
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,65+,2142
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,60 to 64,2309
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,55 to 59,2943
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,45 to 54,7184
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,35 to 44,8214
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,25 to 34,11629
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,Less than 25,6711
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Unclassified / Unknown,5769
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",7494
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Public Administration,527
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Professional & Business Services,6271
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Other Services,1556
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Natural Resources & Mining,51
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Manufacturing,2247
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Leisure & Hospitality,8541
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Information,675
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Financial Activities,1045
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Educational  & Health Services,5556
Jul-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Construction,1501
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,73348
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Claimants,Total Claimants,29119
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,COVID,COVID-19 Claimants,20332
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Gender,Other,31
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Gender,Male,13656
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Gender,Female,15432
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Race,Race Unknown,2165
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Race,Other Race,1855
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Race,White,16973
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Race,Black,8126
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,2072
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Hispanic Origin,Not Hispanic,24940
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Hispanic Origin,Hispanic,2107
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,65+,1524
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,60 to 64,1887
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,55 to 59,2539
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,45 to 54,5588
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,35 to 44,6066
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,25 to 34,7358
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Age,Less than 25,4157
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Unclassified / Unknown,3908
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",5041
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Public Administration,199
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Professional & Business Services,3697
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Other Services,930
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Natural Resources & Mining,112
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Manufacturing,5466
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Leisure & Hospitality,4465
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Information,204
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Financial Activities,512
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Educational  & Health Services,3526
Jul-20,Workforce Development Board,Centralina WDB,Continued Claims,Industry,Construction,1117
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,131295
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Claimants,Total Claimants,49072
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,COVID,COVID-19 Claimants,34366
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Gender,Other,90
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Gender,Male,21889
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Gender,Female,27093
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Race,Race Unknown,4776
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Race,Other Race,3884
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Race,White,14606
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Race,Black,25806
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,3606
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Hispanic Origin,Not Hispanic,40981
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Hispanic Origin,Hispanic,4485
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,65+,2292
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,60 to 64,2402
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,55 to 59,3419
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,45 to 54,8024
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,35 to 44,9747
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,25 to 34,15342
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Age,Less than 25,7846
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Unclassified / Unknown,7596
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",10594
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Public Administration,170
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Professional & Business Services,8448
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Other Services,1562
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Natural Resources & Mining,75
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Manufacturing,2182
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Leisure & Hospitality,9857
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Information,607
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Financial Activities,1416
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Educational  & Health Services,5536
Jul-20,Workforce Development Board,Charlotte Works WDB,Continued Claims,Industry,Construction,1157
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,35628
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Claimants,Total Claimants,13538
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,COVID,COVID-19 Claimants,8781
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Gender,Other,18
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Gender,Male,5673
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Gender,Female,7847
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Race,Race Unknown,1193
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Race,Other Race,1246
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Race,White,3299
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Race,Black,7800
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,983
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Hispanic Origin,Not Hispanic,11459
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Hispanic Origin,Hispanic,1096
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,65+,449
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,60 to 64,612
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,55 to 59,836
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,45 to 54,2036
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,35 to 44,2941
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,25 to 34,4388
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Age,Less than 25,2276
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Industry,Unclassified / Unknown,2665
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",2038
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Industry,Public Administration,149
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Industry,Professional & Business Services,1751
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Industry,Other Services,335
Jul-20,Workforce Development Board,Cumberland County WDB,Continued Claims,Industry,Natural Resources & Mining,
